id,title,company,location,country,country_code,category,contract_type,contract_time,salary_min,salary_max,date_posted,description,role_category,search_query,url,desc_length
gb_5719832994,AI Use Case Business Lead-Trade and Working Capital – Vice President - London,JPMorganChase,"London, UK",United Kingdom,gb,IT Jobs,,full_time,60220.02,60220.02,2026-05-05,"Description Join the Trade and Working Capital (T&WC) Business! As the AI Use Case Business Lead within T&WC, you will serve as the owner of the AI use case book of work across Trade and Working Capital, responsible for interfacing with all business functions to enable product development, commercialization, and productivity AI applications. This role is accountable for translating business needs into clear technical requirements through close partnership with central AI, data science, and tech…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/land/ad/5719832994?se=GPCDqYtL8RGnMap5hKkm1g&utm_medium=api&utm_source=c5693b3d&v=870F4A0D582F976150F17C37C8F6472E344C7796,500
gb_5634576989,Java Engineer with AI,Solirius Reply,"London, UK",United Kingdom,gb,IT Jobs,,full_time,68097.41,68097.41,2026-02-18,"About Us: Solirius Reply, part of the Reply Group, delivers technical consultancy and application delivery to our clients in order to solve real world problems and allow our clients to respond to an ever-changing technical landscape. We partner closely with our clients, embedding our consultants into their businesses in order to provide a bespoke service, allowing us to truly understand our clients’ needs. It is this close collaboration with our clients that has enabled us to grow rapidly in re…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5634576989?utm_medium=api&utm_source=c5693b3d,500
gb_5681252167,Client-facing R&D Generative AI Architect,EXL,"London, UK",United Kingdom,gb,IT Jobs,permanent,full_time,60760.44,60760.44,2026-03-28,"Description EXL (NASDAQ: EXLS) is a global data and artificial intelligence (""AI"") company that offers services and solutions to reinvent client business models, drive better outcomes and unlock growth with speed. EXL harnesses the power of data, AI, and deep industry knowledge to transform businesses, including the world’s leading corporations in industries including insurance, healthcare, banking and financial services, media and retail, among others. EXL was founded in 1999 with the core val…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5681252167?utm_medium=api&utm_source=c5693b3d,500
gb_5708446875,AI & Automations Manager,eBay,"London, UK",United Kingdom,gb,IT Jobs,,full_time,73786.77,73786.77,2026-04-23,"At eBay, we're more than a global ecommerce leader — we’re changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We’re committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our customers are our compass, authenticity thrives, bold ideas are welcome, and everyone can bring their unique selves to work — every day. We're in this together, sustaining the futur…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5708446875?utm_medium=api&utm_source=c5693b3d,500
gb_5723071692,Change Manager,SR2 REC LTD,"London, UK",United Kingdom,gb,IT Jobs,permanent,full_time,143000.0,156000.0,2026-05-08,"Day Rate: £550-£600/day (Inside IR35) Location: Hybrid (1 dpw in London) Start Date: 1 st July SR2 is working with a leading consultancy to identify change specialists for a high-profile AI and data transformation programme within a global life sciences organisation. The programme is introducing AI, ML and data-led capabilities across several business areas, including AI-enabled content generation, large language model use cases, chatbot-led data structuring and wider AI analysis across complex…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5723071692?utm_medium=api&utm_source=c5693b3d,500
gb_5723071695,Project Manager,SR2 REC LTD,"London, UK",United Kingdom,gb,IT Jobs,contract,full_time,143000.0,156000.0,2026-05-08,"Day Rate: £550-£600/day (Inside IR35) Location: Hybrid (1 dpw in London) Start Date: 1 st July SR2 is supporting a leading consultancy with the delivery of a major AI and data transformation programme for a global life sciences organisation. This role will focus on the project delivery of multiple AI, ML and data-led workstreams, including AI-enabled content generation, large language model use cases, chatbot-led data structuring and wider AI analysis across complex business domains. We are loo…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5723071695?utm_medium=api&utm_source=c5693b3d,500
gb_5720323164,"Director, Innovation Lab & AI Engineering",citi private bank,"London, UK",United Kingdom,gb,IT Jobs,,full_time,67931.62,67931.62,2026-05-06,"Working at Citi is far more than just a job. A career with us means joining a team of more than 230,000 dedicated people from around the globe. At Citi, you’ll have the opportunity to grow your career, give back to your community and make a real impact. Job Overview Citi Innovation Labs is a global network of innovation centers focused on delivering cutting edge solutions to all of Citi’s lines of business. Our Mission is to create a competitive advantage for our clients, manifested as change i…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5720323164?utm_medium=api&utm_source=c5693b3d,500
gb_5723071720,Scrum Master,SR2 REC LTD,"London, UK",United Kingdom,gb,IT Jobs,contract,full_time,143000.0,156000.0,2026-05-08,"Scrum Master Day Rate: £550-£600/day (Inside IR35) Location: Hybrid (1 dpw in London) Start Date: 1 st July SR2 is partnering with a leading consultancy to find an experienced Scrum Master for a complex AI and data transformation programme within a global organisation operating in the life sciences sector. The work involves supporting agile delivery across AI, ML and data-led teams, with current workstreams spanning AI-enabled content generation, large language model use cases, chatbot-led data…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5723071720?utm_medium=api&utm_source=c5693b3d,500
gb_5696593472,Lead Solutions Architect (Digital Natives Business),Databricks,"London, UK",United Kingdom,gb,IT Jobs,,,81966.5,81966.5,2026-04-11,"REQ ID: FEQ227R147 Location: London, UK Recruiter: Dina Hussain At Databricks, our core values are at the heart of everything we do; creating a culture of proactiveness and a customer-centric mindset guides us to create a unified platform that makes data and AI accessible to everyone. We aim to inspire our customers to make informed decisions that push their business forward. In the UK&I Digital Natives Hunting territory, we move at the speed of the most innovative companies in the world. We do…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5696593472?utm_medium=api&utm_source=c5693b3d,500
gb_5648688825,Lead Data Scientist,Hiscox,"London, UK",United Kingdom,gb,IT Jobs,permanent,full_time,68458.54,68458.54,2026-02-28,"Job Type: Permanent Build a brilliant future with Hiscox Reporting to: Re & ILS Head of Data Location: London Type: Permanent Role Overview The Lead Data Scientist is a crucial member of the extended RE&ILS Tech Leadership Team, responsible for building, leading, and nurturing a highly capable (New) Data Science and Machine Learning chapter. This role facilitates the successful delivery of new AI Cloud-based solutions against our growing list of business use cases (involving complex Data Analyt…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5648688825?utm_medium=api&utm_source=c5693b3d,500
gb_5701318286,Principal Architect - Intelligent Automation,Chanel,"London, UK",United Kingdom,gb,IT Jobs,,full_time,71017.05,71017.05,2026-04-16,"About the context The Principal Architect - Intelligent Automation drives the strategic technology roadmap and high-level design for Intelligent Automation (Low Code, Digital Automation, Conversational AI and Agentic AI) within the global corporate domains. In addition, they will play a key role in animating the global community of Intelligent Automation practitioners, to encourage collaboration, cooperation and innovation. The role will act as a trusted technology advisor to the corporate busi…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5701318286?utm_medium=api&utm_source=c5693b3d,500
gb_5720323322,AI GTM Lead (Insurance),Ntt Data,"London, UK",United Kingdom,gb,Sales Jobs,,full_time,80419.31,80419.31,2026-05-06,"The AI Go-to-Market lead is a senior growth leader responsible for driving cutting – edge AI market development and revenue expansion within a designated mega account or regional portfolio in the Insurance, aligned to enterprise AI strategy. This role combines executive engagement, opportunity shaping, and strategic positioning of next generation AI solutions, while serving as a visible voice on AI innovation and transformation for clients and internal stakeholders. What youll be doing: • Own a…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5720323322?utm_medium=api&utm_source=c5693b3d,500
gb_5696594683,"Senior Software Engineer, Agentic Infrastructure, GBO Engineering",Google,"London, UK",United Kingdom,gb,IT Jobs,,,64721.85,64721.85,2026-04-11,"Minimum qualifications: Bachelor’s degree or equivalent practical experience. 5 years of experience with software development in one or more programming languages. 3 years of experience testing, maintaining, or launching software. Experience in software engineering, including coding, code reviews, and technical design. Experience with conversational agents and generative AI concepts (e.g., large language models, fine tuning, distillation, function calling, and orchestration), development workfl…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/land/ad/5696594683?se=GPCDqYtL8RGnMap5hKkm1g&utm_medium=api&utm_source=c5693b3d&v=DFC106B83FDB47C1F2166DC47F019EE4DEA2DFF4,500
gb_5590334864,"Software engineer, generative AI (UK)",Writer,"London, UK",United Kingdom,gb,IT Jobs,,full_time,63367.81,63367.81,2026-01-18," About WRITER WRITER is where the world's leading enterprises orchestrate AI-powered work. Our vision is to expand human capacity through superintelligence. And we're proving it's possible – through powerful, trustworthy AI that unites IT and business teams together to unlock enterprise-wide transformation. With WRITER's end-to-end platform, hundreds of companies like Mars, Marriott, Uber, and Vanguard are building and deploying AI agents that are grounded in their company's data and fueled by …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5590334864?utm_medium=api&utm_source=c5693b3d,500
gb_5517736076,Principal Data Scientist,Faculty AI,"London, UK",United Kingdom,gb,IT Jobs,,full_time,62963.36,62963.36,2025-11-28,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5517736076?utm_medium=api&utm_source=c5693b3d,500
gb_5720324100,Quant AI/ML Model Developer VP,Barclays,"London, UK",United Kingdom,gb,IT Jobs,,full_time,84199.26,84199.26,2026-05-06,"Build the next generation of AI‑driven risk solutions at Barclays. This is a rare opportunity to join a new Quant AI/ML team within QA, focused on developing cutting‑edge generative AI applications that will transform how risk and finance functions operate. You’ll work on high‑impact projects—from payment systems to credit and finance use cases—while shaping the bank’s approach to large language models, vector databases, and next‑generation AI tooling. If you’re excited by innovation, hands‑on …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5720324100?utm_medium=api&utm_source=c5693b3d,500
gb_5704595444,AI MAAS Business Development Manager,Alibaba Cloud,"London, UK",United Kingdom,gb,Sales Jobs,,,62969.9,62969.9,2026-04-19,"Key Responsibilities We are seeking an experienced Business Development Manager to drive the growth of our Model as a Service (MaaS) and AI solutions business in the UK market. This role focuses on AI Native companies, including startups, scale-ups, and enterprises adopting generative AI technologies. You will be at the forefront of Alibaba Cloud's AI expansion in GBR Region, working with cutting-edge large language models and machine learning platforms. Key Responsibilities: - Identify, engage…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5704595444?utm_medium=api&utm_source=c5693b3d,500
gb_5704595583,AI MAAS Business Development Manager,Alibaba Cloud,"The City, Central London",United Kingdom,gb,Sales Jobs,,,63590.95,63590.95,2026-04-19,"Key Responsibilities We are seeking an experienced Business Development Manager to drive the growth of our Model as a Service (MaaS) and AI solutions business in the UK market. This role focuses on AI Native companies, including startups, scale-ups, and enterprises adopting generative AI technologies. You will be at the forefront of Alibaba Cloud's AI expansion in GBR Region, working with cutting-edge large language models and machine learning platforms. Key Responsibilities: - Identify, engage…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5704595583?utm_medium=api&utm_source=c5693b3d,500
gb_5668537736,AI GTM Lead (Insurance),Ntt Data,"The City, Central London",United Kingdom,gb,IT Jobs,,,83320.2,83320.2,2026-03-16,"The team you';ll be working with: The AI Go-to-Market lead is a senior growth leader responsible for driving cutting – edge AI market development and revenue expansion within a designated mega account or regional portfolio in the Insurance, aligned to enterprise AI strategy. This role combines executive engagement, opportunity shaping, and strategic positioning of next‑generation AI solutions, while serving as a visible voice on AI innovation and transformation for clients and internal stakehol…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/land/ad/5668537736?se=GPCDqYtL8RGnMap5hKkm1g&utm_medium=api&utm_source=c5693b3d&v=E959FF6FB14B48F5DC49AB27A1FDDDB650D73B12,500
gb_5665813578,AI GTM Lead (Insurance),"NTT America, Inc.","London, UK",United Kingdom,gb,IT Jobs,,,73701.33,73701.33,2026-03-14,"The team you'll be working with: The AI Go-to-Market lead is a senior growth leader responsible for driving cutting - edge AI market development and revenue expansion within a designated mega account or regional portfolio in the Insurance, aligned to enterprise AI strategy. This role combines executive engagement, opportunity shaping, and strategic positioning of next-generation AI solutions, while serving as a visible voice on AI innovation and transformation for clients and internal stakehold…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5665813578?utm_medium=api&utm_source=c5693b3d,500
gb_5701989527,AI Engineer - FinTech - London,Transparent Technology,"London, UK",United Kingdom,gb,IT Jobs,,,100000.0,100000.0,2026-04-17,"AI Engineer | Agentic AI, LangGraph, LLMs, Python, RAG, Multi-Agent Systems | Banking Technology | London / Hybrid | up to 125k Salary  Benefits Build production-grade agentic AI systems that transform enterprise environments. This is an opportunity to join a cutting-edge banking technology environment delivering next-generation AI applications powered by agentic systems, large language models, and advanced NLP. You'll be working on real-world systems designed to improve decision-making, automa…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5701989527?utm_medium=api&utm_source=c5693b3d,500
gb_5515171687,AI Engineer,Solirius Reply,"London, UK",United Kingdom,gb,IT Jobs,,,70467.69,70467.69,2025-11-26,"About us: Solirius Reply, part of the Reply Group, delivers technical consultancy and application delivery to our clients in order to solve real world problems and allow our clients to respond to an ever-changing technical landscape. We partner closely with our clients, embedding our consultants into their businesses and providing a bespoke service, allowing us to truly understand our clients’ needs. It is this close collaboration with our clients that has enabled us to grow rapidly in recent y…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5515171687?utm_medium=api&utm_source=c5693b3d,500
gb_5696137649,"Senior Software Engineer, Agentic Infrastructure, GBO Engineering",Google,"London, UK",United Kingdom,gb,IT Jobs,,,54161.98,54161.98,2026-04-11,"Senior Software Engineer, Agentic Infrastructure, GBO Engineering _corporate_fare_ Google _place_ London, UK Mid Experience driving progress, solving problems, and mentoring more junior team members; deeper expertise and applied knowledge within relevant area. Minimum qualifications:  Bachelor's degree or equivalent practical experience.  5 years of experience with software development in one or more programming languages.  3 years of experience testing, maintaining, or launching software.  Exp…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5696137649?utm_medium=api&utm_source=c5693b3d,500
gb_5577681466,"Product Manager, Technical Intelligence, Google DeepMind",DeepMind,"London, UK",United Kingdom,gb,IT Jobs,,,84638.11,84638.11,2026-01-10,"Snapshot This is a critical strategic role situated at the intersection of infrastructure, finance, and AI strategy within Google DeepMind’s Technology Strategy function. You will join the Technical Intelligence (TI) team with a dual mission: to analyse the ""supply side"" of the AI revolution (infrastructure and cloud economics) and to provide decisive competitive advantages by monitoring the external Large Model (LM) landscape. Your insights will directly inform Google’s strategic planning, inv…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5577681466?utm_medium=api&utm_source=c5693b3d,500
gb_5719834899,SEO & AEO Lead – Contractor,Basware,"Blackfriars, Central London",United Kingdom,gb,IT Jobs,contract,,43212.72,43212.72,2026-05-05,"Applications are considered on a rolling basis Multiple locations Remote Job Description Basware is the clear market leader in Invoice Lifecycle Management, trusted by over 6,000 global customers and recognized 1 by Gartner, Forrester, and IDC. We revolutionized how the world’s largest organizations manage and automate AP, processing more than $10 trillion in invoices with unmatched accuracy, compliance, and control. If you’re inspired by innovation, growth, and a value‑driven culture, this is …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5719834899?utm_medium=api&utm_source=c5693b3d,500
gb_5700310946,Senior Interaction & Product Designer,TPXImpact Holdings Plc,"East London, London",United Kingdom,gb,IT Jobs,contract,,55000.0,55000.0,2026-04-15,"About The Role As a Senior Interaction and Product Designer at TPXimpact, you will be solving problems across our priority clusters, including transforming government, health, not for profit, commercial and planning and infrastructure. Youll work on ideas for products; creating plans, flows, prototypes, and user interfaces that are easy to use and accessible. Youll guide teams through the process of design; setting an example, by telling powerful stories and building sustainable relationships, …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.co.uk/jobs/details/5700310946?utm_medium=api&utm_source=c5693b3d,500
gb_5701900765,ML/AI Research Scientist,Engitix,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,full_time,50058.02,50058.02,2026-04-16,"Your mission Engitix Therapeutics is a London-based biotechnology company unlocking the extracellular matrix (ECM) as a source of novel therapeutic targets for fibrosis and cancer. Our proprietary platform integrates proteomics, and transcriptomics data on patient tissue samples with rich clinical metadata to identify and validate targets in the tumour microenvironment and fibrotic tissue. We are working to build a first-of-its-kind AI/ML capability to transform how we extract biological insigh…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5701900765?utm_medium=api&utm_source=c5693b3d,500
gb_5709486506,AI Research Scientist (£120k-£200k  Equity) at Paddington Robotics Limited,Jack & Jill,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,full_time,120000.0,200000.0,2026-04-24,"This is a job that Jill, our AI Recruiter, is recruiting for on behalf of one of our customers. She will pick the best candidates from Jack's network The next step is to speak to Jack . Job Title: AI Research Scientist Salary: £120k-£200k  Equity Company Description: Paddington Robotics Limited - VC-backed applied AI robotics lab Job Description: Join an elite team led by a Magic Pony co-founder to build physical AI for the chaotic real world. Moving beyond lab simulations, you will leverage hi…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5709486506?utm_medium=api&utm_source=c5693b3d,500
gb_5539534576,Principal Research Scientist - AI Safety,Faculty AI,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,full_time,62834.69,62834.69,2025-12-12,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5539534576?utm_medium=api&utm_source=c5693b3d,500
gb_5495542192,Senior Research Scientist - AI Safety,Faculty AI,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,full_time,63738.73,63738.73,2025-11-14,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5495542192?utm_medium=api&utm_source=c5693b3d,500
gb_5709489119,"Research Scientist, Generative AI, DeepMind",Google,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,,55922.59,55922.59,2026-04-24,"Minimum qualifications: PhD in Computer Science, a related field, or equivalent practical experience. Publication record in machine learning conferences or journals (e.g., NeurIPS, ICML, ICLR, KDD, AAAI). Experience of advanced deep learning, with a specific experience in foundational or practical contributions to diffusion models. Experience with relevant ML frameworks such as JAX, TensorFlow, or PyTorch. Preferred qualifications: Passion for AI and a collaborative, open-minded approach to pro…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/land/ad/5709489119?se=0tJXrItL8RGHY9bA3YfIxQ&utm_medium=api&utm_source=c5693b3d&v=5DFF9E6384499B428CA47D5BE70326BA83CDEECA,500
gb_5708801293,"Research Scientist, Generative AI, DeepMind",Google,"London, UK",United Kingdom,gb,IT Jobs,,,49171.53,49171.53,2026-04-24,"Research Scientist, Generative AI, DeepMind _corporate_fare_ DeepMind _place_ London, UK Minimum qualifications:  PhD in Computer Science, a related field, or equivalent practical experience.  Publication record in machine learning conferences or journals (e.g., NeurIPS, ICML, ICLR, KDD, AAAI).  Experience of advanced deep learning, with a specific experience in foundational or practical contributions to diffusion models.  Experience with relevant ML frameworks such as JAX, TensorFlow, or PyTor…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5708801293?utm_medium=api&utm_source=c5693b3d,500
gb_5707685143,"Research Scientist Intern, AI/ML, Core Ads Growth (PhD)",Meta,"London, UK",United Kingdom,gb,IT Jobs,contract,,47414.19,47414.19,2026-04-23,"Summary: Meta is embarking on the most transformative change to its business and technology in company history, and our Machine Learning teams are at the forefront of this evolution. By taking on crucial projects and initiatives that have never been done before, you have an opportunity to help advance the way people connect around the world.In order to meet the demands of our scale, we approach machine learning challenges from a system engineering standpoint, pushing the boundaries of scalable …",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5707685143?utm_medium=api&utm_source=c5693b3d,500
gb_5718192344,"Software Engineer, Infrastructure",Harmonic,"London, UK",United Kingdom,gb,IT Jobs,,full_time,54339.54,54339.54,2026-05-03,"About the Company Harmonic is a startup building the world’s most advanced mathematical reasoning engine, recently achieving Gold Medal-level performance on the 2025 International Math Olympiad (IMO). Backed by some of the world's most prominent investors, we are intentionally scaling our elite technical team. About the Role We are looking for a talented Software Engineer to bridge the gap between our AI research and product development teams. This role involves working closely with research sc…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5718192344?utm_medium=api&utm_source=c5693b3d,500
gb_5711939197,"Tech Lead, Web Core Product & Chrome Extension - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,54965.56,54965.56,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5711939197?utm_medium=api&utm_source=c5693b3d,500
gb_5711932516,"Software Engineer, Platform - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,52575.36,52575.36,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5711932516?utm_medium=api&utm_source=c5693b3d,500
gb_5711938081,"Software Engineer, Data Infrastructure & Acquisition - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,59190.08,59190.08,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5711938081?utm_medium=api&utm_source=c5693b3d,500
gb_5711937474,"Tech Lead, Android Core Product - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,58055.48,58055.48,2026-04-27,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5711937474?utm_medium=api&utm_source=c5693b3d,500
gb_5712883598,"Software Engineer, iOS Core Product - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,52274.03,52274.03,2026-04-28,"The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple nam…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5712883598?utm_medium=api&utm_source=c5693b3d,500
gb_5711939178,"Senior Software Engineer, Windows/Desktop Applications - London, United Kingdom",Speechify,"London, UK",United Kingdom,gb,IT Jobs,,,55723.9,55723.9,2026-04-27,"Mission The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and A…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5711939178?utm_medium=api&utm_source=c5693b3d,500
gb_5716215379,Molecular Generation Team Manager,Aqemia,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,full_time,57661.4,57661.4,2026-05-01,"About AQEMIA AQEMIA is a drug invention company dedicated to creating entirely new medicines to address major unmet medical needs. At the core of our mission is QEMI , our proprietary molecule-invention platform, which uniquely combines cutting-edge science with advanced technology. Powered by physics-based modeling, statistical mechanics, and generative AI, QEMI allows our teams to design novel drug candidates from first principles. What makes AQEMIA different is our commitment to true innovat…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5716215379?utm_medium=api&utm_source=c5693b3d,500
gb_4802522539,"Research Scientist (Machine Learning), London",Isomorphic Labs,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,,54334.05,54334.05,2024-07-31,"Isomorphic Labs is applying frontier AI to help unlock deeper scientific insights, faster breakthroughs, and life-changing medicines with an ambition to solve all disease. The future is coming. A future enabled and enriched by the incredible power of machine learning. A future in which diseases are curtailed or cured starting with better and faster drug discovery. Come and be part of an interdisciplinary team driving groundbreaking innovation and play a meaningful role in contributing towards u…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/4802522539?utm_medium=api&utm_source=c5693b3d,500
gb_5715939449,Graduate Recruitment Consultant,Virtus Talent,"London, UK",United Kingdom,gb,Graduate Jobs,permanent,full_time,28000.0,47000.0,2026-05-01,"Package: £28,000 to £30,000 basic  uncapped commission (Year 1 OTE: £47,000) Company overview: Specialist AI recruitment business placing into GenAI, LLM and applied AI teams across Europe and the US. Team of 30 generating £8m revenue, working with VC-backed AI companies and global tech firms. Fees regularly £25k. Why join? • Commission structure up to 35% with no threshold post-training • Promotion to Consultant within 6 months • Structured training in AI markets and emerging technologies • Hi…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5715939449?utm_medium=api&utm_source=c5693b3d,500
gb_5493447538,"Research Scientist (Applied LLMs), London",Isomorphic Labs,"London, UK",United Kingdom,gb,Scientific & QA Jobs,,,63929.03,63929.03,2025-11-13,"Isomorphic Labs is applying frontier AI to help unlock deeper scientific insights, faster breakthroughs, and life-changing medicines with an ambition to solve all disease. The future is coming. A future enabled and enriched by the incredible power of machine learning. A future in which diseases are curtailed or cured starting with better and faster drug discovery. Come and be part of an interdisciplinary team driving groundbreaking innovation and play a meaningful role in contributing towards u…",AI_Engineering,AI Research Scientist,https://www.adzuna.co.uk/jobs/details/5493447538?utm_medium=api&utm_source=c5693b3d,500
